id,text
691,"Perseid Meteor Shower Peaks Overnight (SPACE.com) SPACE.com - A fine display of shooting stars is underway and peaks overnight Wednesday into early Thursday morning. Astronomers expect the 2004 Perseid meteor shower to be one of the best versions of the annual event in several years.

Perseid Meteor Shower Peaks Overnight (SPACE.com) SPACE.com - A fine display of shooting stars is underway and peaks overnight Wednesday into early Thursday morning. Astronomers expect the 2004 Perseid meteor shower to be one of the best versions of the annual event in several years."
692,"Royal Small Arms Factory

The Royal Small Arms Factory (RSAF) was a UK government-owned rifle factory in the London Borough of Enfield in an area generally known as the Lea Valley. The factory produced British military rifles muskets and swords from 1816. It closed in 1988 but some of its work was transferred to other sites."
693,"Blue Cliff Record

The Blue Cliff Record (Chinese: 《碧巖錄》 Bìyán Lù; Japanese: Hekiganroku (碧巌録); Korean: Byeokamrok 벽암록(碧巖錄); Vietnamese: Bích nham lục (碧巖錄)) is a collection of Chán Buddhist koans originally compiled in China during the Song dynasty in 1125 (宋宣和七年) and then expanded into its present form by the Chán master Yuanwu Keqin (圜悟克勤 1063 – 1135).The book includes Yuanwu's annotations and commentary on Xuedou Zhongxian's (雪竇重顯 980 – 1052) collection 100 Verses on Old Cases 《頌古百則》 — a compilation of 100 koans."
694,"What's the best age gap between siblings?

The New England Journal of Medicine recently published a study suggesting that parents should wait 18 to 23 months after a full-term birth before conceiving again.  Interestingly enough, the average age gap between siblings in America is about two and a half years -- which means we must be following this advice!  I personally have two sisters, one 6 years older and the other 11 years older, and we get along famously.  You have to worry about competition between siblings when the age gap is too small; but with families with wide gaps in age between the siblings, you have to worry that they'll be raised almost like one ""only child"" after another.  Best,\n`k."
695,"What is the other nickname of Georgia besides Peach State?

Empire State of the South"
696,"Companies Approve New High-Capacity Disc Format  LOS ANGELES (Reuters) - A group of consumer electronics  makers said on Wednesday they approved the format for a new  generation of discs that can store five times the data of DVDs  at the same cost -- enough to put a full season of ""The  Sopranos"" on one disc.

Companies Approve New High-Capacity Disc Format  LOS ANGELES (Reuters) - A group of consumer electronics  makers said on Wednesday they approved the format for a new  generation of discs that can store five times the data of DVDs  at the same cost -- enough to put a full season of ""The  Sopranos"" on one disc."
697,"Junee Railway Workshop

Junee Railway Workshop is an accredited rail operator that maintains and repairs locomotives and rolling stock from its base at Junee Locomotive Depot."
698,"LJN

LJN Toys Limited was an American toy company and a video game publisher in operation from 1970 to 1995. It manufactured toy lines and released video games based on licensed properties from movies television shows and celebrities. It was headquartered in Midtown Manhattan New York City and later in Lyndhurst New Jersey."
699,"Sun's Looking Glass Provides 3D View (PC World) PC World - Developers get early code for new operating system 'skin' still being crafted.

Sun's Looking Glass Provides 3D View (PC World) PC World - Developers get early code for new operating system 'skin' still being crafted."
700,"Red Deer Transit

The Red Deer Transit Department is part of the Community Services Division of the City of Red Deer which lies mid way between Calgary and Edmonton in the province of Alberta Canada. The city took over operation of the public transit system from private operators in 1966. In 2009 transit service was extended to Springbrook and Gasoline Alley in Red Deer County."
701,"Ralph Lauren Corporation

Ralph Lauren Corporation (NYSE: RL is a publicly traded United States-based holding company that through its subsidiaries designs markets and sells high end men's women's and children's apparel accessories fragrances and home furnishings to customers worldwide. Ralph Lauren Corporation traces its roots to the 1967 founding of the Polo Ralph Lauren company by American designer Ralph Lauren. Polo Ralph Lauren is the corporation's flagship brand."
702,"Voyager 1, Prepare for Action At the outer limits of our solar system, a solar shock wave is about to overtake NASA's Voyager 1 spacecraft.

Voyager 1, Prepare for Action At the outer limits of our solar system, a solar shock wave is about to overtake NASA's Voyager 1 spacecraft."
703,"Is there a cure for malaria?

There are several means of successfully treating malaria if contracted, yet malaria is still one of the leading causes of preventable death in the developing world.  The reason is that most of these people are too poor to afford even basic preventative measures like bednets (which keeps malarial misquitoes from biting children in their sleep).\n\nBednets are important step to reducing the impact of malaria, because it is much more expensive to treat malaria once it is contracted than it is to prevent it via bednets, removing standing water, etc.\n\nThere are some efforts to find cheaper alternative treatments as well, including one promising one that comes from Chinese herbal medicine. \n\nhttp://archives.cnn.com/2002/WORLD/asiapcf/east/11/26/health.malaria/\n\nI've also attached a CDC (center for disease control) article that describes some of the anti-malarial drugs currently being used."
704,"What is the name of the second US astronaut to land on the moon?

Edwin Eugene (Buzz) Aldrin Jr<br />\n""On July 20, 1969, Aldrin became the second human being to set foot on the moon. He was joined Neil Armstrong on the surface for two hours of ceremonies and moon rock collecting."""
705,"Honey bees close museum  A Worcestershire museum is forced to close for several weeks while a swarm of honey bees is removed.

Honey bees close museum  A Worcestershire museum is forced to close for several weeks while a swarm of honey bees is removed."
